id,model,score
20790,PG,-0.19401766339388668
24035,BERT,0.34217303052969816
22110,PG,0.5598281265059432
21968,PG,0.2571036025743671
24035,PG,0.30377902937661644
22435,PG,0.007206282475450613
25246,BERT,-0.47782758320693014
25727,PG,-0.4928957923451536
23733,PG,0.25671212617809447
25962,PG,-0.9867067913138591
25095,BERT,-0.9442943673085548
21272,BERT,-0.7200960179056269
25937,BERT,0.8145896769276763
21809,BERT,1.252313109349162
18620,BERT,-0.8310563951307622
23924,BERT,-0.02900410165871642
13317,BERT,0.11658161453046205
21793,BERT,0.2512843915870917
19719,PG,0.6405379180535061
17038,BERT,0.4320427842474475
20507,BERT,1.1111624238288422
20256,BERT,0.16607566481027183
13635,BERT,-0.3661293353115151
19154,PG,-0.7716846492235895
26321,PG,-0.1710671026328292
19770,PG,0.352506372006353
14647,PG,-0.7963079241062823
18483,PG,0.030834514905819527
14988,PG,0.3047892670890628
24189,BERT,0.6561369024094911
25727,BERT,-0.13024595439845976
24727,BERT,0.8520876077694369
25936,PG,0.28082846861555905
22050,BERT,0.5802035938518134
17725,PG,1.1685388257314857
13322,BERT,-1.785582763844846
17404,PG,-1.2238161529042895
22988,PG,-0.2735779184075144
16935,BERT,-0.8176748067264663
21272,PG,-0.06305108861819175
19741,PG,-0.00987851691193753
23733,BERT,1.5994524620285864
14855,PG,0.04774462789596016
20507,PG,-1.5214102854067795
13453,PG,0.09378040378796733
24862,BERT,-0.1444303131047778
25255,PG,1.0712791579455747
22863,PG,0.12343838465641095
14647,BERT,-0.8804762615739773
23039,PG,-1.331696244520843
23944,BERT,-0.2843352929711888
14628,PG,0.9888123221154651
18209,BERT,-0.83807444210804
13486,PG,0.5360809133345725
17389,PG,-0.6303497584734471
13462,PG,-0.7826770511282954
19623,BERT,0.8269762596339292
18358,BERT,-0.3122202914004464
18128,BERT,-0.455003643317932
20396,BERT,0.36608109036978975
22129,PG,-0.7652229519333252
13393,PG,0.07586477261186565
14905,PG,0.6035175100645117
16293,BERT,0.6882355754866228
17725,BERT,1.2852881723375391
14274,PG,-0.1429602721936381
14988,BERT,0.5841768325767912
22544,PG,0.9446631245162082
13858,BERT,-1.384137901603305
20790,BERT,1.1249107150530078
16678,PG,0.2826946717120327
17902,BERT,0.6134093869294418
23253,BERT,0.7614077854577488
13317,PG,-0.8933583657762384
26293,BERT,0.17237720235069617
22155,BERT,0.044762355138148635
22548,PG,-1.1968230510609645
22988,BERT,-0.3547796382227877
15646,BERT,-1.2759421568213667
13742,PG,0.18277454269959767
17280,PG,-0.029314334514230527
17395,PG,0.949252769235264
20487,BERT,-0.47022416264724765
21081,PG,-0.4317954751427833
13322,PG,-1.5976871245814455
14855,BERT,-1.4758527566675879
26321,BERT,0.20468716957573085
22783,PG,-1.06570536446024
13486,BERT,1.5665426972176526
22300,PG,-1.5369892384942005
16411,BERT,-0.5430281510861822
17182,BERT,-0.07319500433614722
20648,PG,0.3384785098885817
22863,BERT,1.6258970888465833
18128,PG,-0.3164393893197476
19150,BERT,1.20073730446078
17192,BERT,-1.3262884498726464
19289,PG,0.3384785098885817
18871,PG,-1.3373779650632545
18189,BERT,0.9838348565957307
17986,BERT,0.18365492294282357
24727,PG,0.5052508634704589
21631,BERT,0.5987420943844294
18209,PG,-1.2269938736001906
19770,BERT,1.3271593272233295
13635,PG,-0.49970264848903295
13201,BERT,0.03952933350523685
22280,PG,0.8094428830059835
22439,BERT,-0.7665698471900608
19406,PG,-0.7111222712370203
14274,BERT,-0.2843730675563034
14628,BERT,0.33820653496672576
15357,BERT,0.9170638985705448
22344,BERT,0.33746682628179553
18620,PG,-0.2920802373677803
17280,BERT,-1.1172247294218522
22439,PG,-0.4359719599238299
25927,PG,-1.471664808438181
20487,PG,0.7190896933103588
25962,BERT,0.1668929388772802
25937,PG,0.8825454803144938
19052,BERT,-0.7515098136529458
24868,BERT,-0.035775837495470385
21809,PG,0.2409734339481612
18031,PG,-1.5148102081129844
19537,BERT,0.36018980650672366
19623,PG,0.46229600399724924
23944,PG,-0.5591259614282048
15360,BERT,-0.015271983325332883
14294,BERT,1.3859468183192794
24535,BERT,0.006962388578023906
22556,BERT,0.5496089242328913
19052,PG,-0.8042489741103963
26378,PG,0.19684924006726587
16589,PG,0.24725109106973406
24887,PG,-0.7871332630379936
18100,BERT,0.4314556630736625
14294,PG,0.9195965687595393
14625,BERT,-0.5167678229615149
15431,BERT,-0.062055903048812866
18594,BERT,-1.3254974586550212
18064,PG,-1.4198806010471718
24868,PG,0.8762386944978505
22556,PG,0.1576802439348974
18871,BERT,1.5729079736316798
18634,PG,0.4196577702746436
20826,BERT,-0.4204552267579163
18189,PG,-0.21342160854282743
13871,BERT,0.0023042213828798155
22300,BERT,-1.5260616362383412
23366,PG,-0.9440889838826839
17986,PG,-0.25990287860339906
23039,BERT,-0.2581927797060281
14085,PG,0.801617640769351
22155,PG,-0.04135045487466804
15357,PG,-1.1633939170162668
21968,BERT,-0.5929610790046601
24862,PG,-1.988483158289165
14080,PG,0.13556498358769806
19537,PG,0.2736557557603128
22050,PG,0.43784765662364905
15459,BERT,0.9606155013197051
17192,PG,-0.9418274892629429
25246,PG,-0.3904287240690009
17038,PG,0.20652896050542746
22783,BERT,0.8080096343193376
14121,BERT,-1.12288765663758
13165,PG,-0.25848958170188724
24535,PG,-0.18237577836530894
23924,PG,-0.42873393932889026
26378,BERT,0.40585297658239466
19289,BERT,-1.2421454696750123
23702,PG,0.6140880327629453
15968,PG,0.9948112264797572
23641,BERT,-0.3977675618579386
13885,BERT,0.5322660378282333
18594,PG,-0.8888517584906245
22280,BERT,0.6910093046520767
23393,BERT,1.10919775916675
23702,BERT,-0.8592693010353206
25095,PG,0.37173634396630284
21631,PG,0.9468964525256349
19150,PG,0.7818152303563154
17404,BERT,-0.6140740757805857
25927,BERT,-1.3296333618998732
15968,BERT,0.9386497953479779
16935,PG,-0.15297351916212795
19396,BERT,-1.1619118583127843
23253,PG,1.2037317761371955
25423,PG,-2.0928107558276285
14080,BERT,-0.002370237801445472
13742,BERT,0.36338521516156064
22344,PG,1.016737042666588
13462,BERT,-0.6038006628361233
25667,BERT,0.1207584402222203
18358,PG,0.8756891769723186
23393,PG,-0.5050143123187051
22435,BERT,-1.389907154154285
13858,PG,-0.8165522149081393
25423,BERT,0.2720797188609521
18100,PG,0.1849426544340862
13201,PG,-0.7962621379561831
17395,BERT,1.1447781245916688
16411,PG,-0.03035137320370167
18064,BERT,-0.970004720940762
16678,BERT,-0.14908366715852886
25936,BERT,-0.02565043451509652
22129,BERT,-0.5907938790669347
20256,PG,-0.0887633302006391
13511,PG,-0.33532524086773724
16589,BERT,0.6222472945399268
25255,BERT,0.7318613957498448
16293,PG,0.2585777852466526
21857,BERT,0.6735086266558339
23366,BERT,-0.38188563429503936
13373,BERT,1.3084926613486252
23641,PG,0.3866654118752117
18483,BERT,0.21069725111046575
14625,PG,-1.0398453110817152
17836,BERT,-0.46063169098877216
15459,PG,-0.33577384600936977
17148,PG,-0.7887220958364468
16091,BERT,-0.4699895456211433
14085,BERT,0.6887875329086679
19396,PG,-0.9438866817752994
19154,BERT,-1.5152648928624666
16091,PG,-0.36707069680478943
13885,PG,-0.6236229424106764
14905,BERT,0.4904748083012267
13373,PG,-0.14415945058166857
20826,PG,-1.062981456420063
21793,PG,-0.49639151646667196
20396,PG,0.23245707235842236
22548,BERT,-1.1710019804102136
17389,BERT,0.05507609460573467
15431,PG,0.4438574166526499
13453,BERT,0.8921380259515069
19406,BERT,-0.6791225674057699
17836,PG,-0.22844941469466262
22544,BERT,0.9147559841250844
19719,BERT,1.1921324498568147
13871,PG,0.7732176476647181
13393,BERT,-1.28667537258009
20996,BERT,0.9965899725352424
13511,BERT,0.137995065044257
17902,PG,-1.1178927576775908
25667,PG,-1.5603943500893838
20062,PG,0.12719911846212495
17182,PG,-1.9008999716202775
13165,BERT,-0.743276717639357
22110,BERT,0.5846891382434257
18031,BERT,-1.2749039375305244
20062,BERT,0.5493459098726491
15360,PG,-1.246891986049971
14121,PG,0.6834681168043829
24887,BERT,-0.9372647938079903
25620,BERT,0.2074637088208593
15646,PG,-1.561354841658332
17148,BERT,-0.9797258977935531
24189,PG,0.0782523827199076
19741,BERT,0.6663247222766318
18634,BERT,0.2075732023817902
21081,BERT,0.4082686520596863
26293,PG,0.6792906329154923
21857,PG,0.6146210022869859
20996,PG,1.03091379231802
25620,PG,-0.8278676902969435
15496,PG,-0.17384470782815206
15496,BERT,-0.9416856727692885
20648,BERT,-1.5829767286195662
