id,model,score
9930,PG,1.4764981343694161
7219,BERT,-0.6749072879334902
7946,BERT,-0.3954583897808062
8921,PG,-0.3403116178216002
4557,BERT,-1.1374510331292413
2084,BERT,-0.03066785984471802
2234,BERT,-0.5261220238768218
3058,PG,0.21541193379900594
856,BERT,-0.6347732386399595
807,BERT,-0.2721002363149187
8659,BERT,1.467942624838681
1248,PG,-0.9896599766453192
9100,BERT,1.4764981343694161
115,PG,-0.9568365883865674
5006,PG,-1.0640296200429715
8173,PG,0.3231836172716586
1734,PG,-0.8457867120392573
767,PG,0.5204334777909
2666,BERT,0.03398717107260307
9662,PG,1.467942624838681
3061,BERT,-1.1374510331292413
3877,PG,0.5240847397049722
8342,BERT,1.467942624838681
8973,PG,-1.1007403265861064
9492,PG,-1.0364965901356202
3847,BERT,1.4764981343694161
7070,PG,-0.23656516496098404
8920,BERT,0.35937081503826057
2817,PG,-0.7463378433581419
4370,PG,-0.19315525585219193
9006,BERT,-0.5711173197840735
9665,BERT,-0.5965559292126019
7372,PG,0.40674397900041787
9106,PG,-0.5352997005126056
3871,PG,0.08571447619838501
3042,BERT,-0.485129236822073
7580,BERT,-0.18351024205130792
4839,BERT,1.4764981343694161
3750,BERT,-0.5771115859567439
6536,BERT,-0.27353518337626
7946,PG,-0.24099188106247774
929,PG,0.4711425453908525
7454,PG,-0.8880969225278315
4976,PG,0.7717092327471717
7984,PG,-0.7491874387809782
4976,BERT,0.6209471812959261
3192,BERT,-0.5302827243003864
8342,PG,1.4397874278262812
5901,BERT,-0.6644093405186263
5740,BERT,0.2849319583338523
5006,BERT,0.3230640365007084
3725,PG,0.5050100904114763
1782,BERT,0.5746871904017159
4989,PG,-0.06868714932963711
9971,PG,-1.0713451535310987
1445,BERT,-0.8185632989672778
9100,PG,0.902784003643284
5639,PG,-0.8947880254516748
3060,BERT,-1.0035898411005233
3182,PG,1.433845625817467
4014,BERT,-0.38071006682767333
4989,BERT,0.14434876906674599
2353,PG,-1.0882839816387424
568,PG,-0.009396333002249615
10262,PG,0.38666871492261207
2327,PG,-0.6732826930014696
2772,BERT,0.7057232279359997
4281,BERT,0.6711115995548796
4208,PG,0.591537057153635
7966,PG,-0.09650389474940364
2084,PG,0.14434876906674599
7735,BERT,1.433845625817467
10613,BERT,-0.9809171936483619
3497,PG,-0.3484467343210243
7984,BERT,-0.7433828008971627
8583,PG,1.1810189358111085
2919,BERT,-0.8947880254516748
2756,BERT,0.5837911155550072
7454,BERT,-0.04784662006948576
1411,PG,-1.0967533956925644
3745,BERT,-0.5254093697765563
4711,PG,-1.0886747808829287
4951,PG,-1.0967533956925644
10619,PG,-1.0321244772154796
7890,BERT,1.433845625817467
7580,PG,-1.0713451535310987
9721,BERT,-1.0967533956925644
9993,BERT,1.433845625817467
3847,PG,0.5812348168958733
4506,BERT,1.433845625817467
8920,PG,-0.1065105884080592
8719,BERT,-0.16324439654696168
7247,PG,-0.8850180443470169
1917,PG,0.9078356855657924
10657,PG,-0.7961532814410255
2248,PG,-0.13379649221600268
1936,PG,-1.0967533956925644
3182,BERT,0.9189783598744565
6013,BERT,1.004852606975871
1734,BERT,1.2324860584241333
1728,BERT,-1.020528669208167
4557,PG,-1.0967533956925644
7163,PG,-0.9443039427237702
7123,PG,-1.0589901264418087
4444,PG,0.5574066682673678
186,BERT,1.5093027790143705
115,BERT,1.0717320371458403
2772,PG,-0.09151323077280067
4697,PG,-0.9569400840967311
5440,BERT,-0.8332580030825149
10206,PG,0.6944169162438324
3042,PG,-0.9383855309430805
1905,BERT,-1.0589901264418087
9983,PG,-1.0126037435576825
6961,PG,0.49360207518197585
2051,BERT,0.6248003693616546
175,BERT,1.5093027790143705
6627,BERT,-1.0033264669808573
9006,PG,-1.0589901264418087
7693,PG,1.5015791312812221
8973,BERT,-0.8548900417516535
7612,BERT,-0.1851752667544707
2525,PG,0.6712014765591512
8173,BERT,-0.8919991480589543
1120,BERT,0.25143452717307974
9662,BERT,1.5093027790143705
3058,BERT,0.789160596747054
8719,PG,-0.1440029749053535
4444,BERT,1.5093027790143705
4506,PG,1.5093027790143705
7163,BERT,-0.18874221360755686
2039,PG,-0.3759421643958602
1728,PG,-1.0589901264418087
10613,PG,-0.2430716380027287
1376,PG,-1.0033264669808573
6961,BERT,1.5093027790143705
3897,BERT,-0.4578989108295433
2756,PG,0.2583849171330463
10619,BERT,-1.040435573288158
175,PG,1.5093027790143705
5901,PG,-0.91983097778943
7198,PG,-0.9940491904040322
7612,PG,-0.8534254058784491
7635,BERT,0.09945324273432017
8921,BERT,-0.9497948327105837
6627,PG,-0.8297332771126452
626,PG,-0.4695486103188298
6184,BERT,-0.6216265807428852
6281,BERT,-0.4828469641704603
3061,PG,-0.6776553066885898
6520,BERT,-0.9497948327105837
6184,PG,-0.029705234806384696
2666,PG,-0.6456388918624729
1936,BERT,-0.821729173406116
5440,PG,-0.9497948327105837
7693,BERT,1.4066501603388024
6013,PG,0.21092566171390956
4133,BERT,-0.7549864901924542
4697,BERT,-0.7416881363408238
7247,BERT,-0.14938446205766054
814,BERT,1.4066501603388024
7219,PG,-0.4647210566993613
4208,BERT,0.1413498843007703
2067,PG,-0.7576963437538821
9498,BERT,0.44041622441801637
1186,PG,-0.7449934129068807
1120,PG,0.2361956763373488
4370,BERT,0.5363409036061554
4214,BERT,1.4066501603388024
4839,PG,0.22565033256117095
929,BERT,1.4066501603388024
6520,PG,-0.9497948327105837
9930,BERT,1.4066501603388024
9106,BERT,-0.8251174934989809
7723,BERT,0.36071996789246974
1905,PG,-0.9497948327105837
3060,PG,-0.23742960282948208
3782,PG,0.16668990305388365
2525,BERT,1.4066501603388024
5020,BERT,-0.9497948327105837
7723,PG,0.10836610821617083
6536,PG,-0.8640791620026067
3877,BERT,1.565377823651512
3192,PG,-0.9873363944155175
2750,BERT,0.690196971233278
2248,BERT,-0.8134384659118608
6281,PG,0.16466097831304238
396,BERT,-0.5198367207574729
5225,PG,-0.6724434233681542
10262,BERT,1.565377823651512
3782,BERT,1.565377823651512
5020,PG,-0.9873363944155175
5225,BERT,0.07283068527306939
1376,BERT,-0.2944350923866301
4281,PG,-0.41686800880953756
2353,BERT,-0.9873363944155175
7123,BERT,0.6029447804561662
1248,BERT,-0.6868008899210603
2067,BERT,0.23888705990506942
4014,PG,-0.0013786896052023028
4418,BERT,-0.33617613467752694
547,PG,-0.05747719844900523
807,PG,-0.48600933355218046
2925,PG,0.9355030736290821
814,PG,0.7680969200262845
9971,BERT,-0.9873363944155175
7735,PG,1.565377823651512
