id,model,score
91,PG,-0.005341144317470163
94,BERT,-1.360684905397365
118,PG,-0.1290112009643423
32,BERT,0.3681137338607418
105,BERT,0.3022329650959312
38,PG,-0.37605843021314306
109,PG,-0.25298392406508036
77,PG,-0.527791184245064
79,PG,1.4271236366777138
16,BERT,-0.15449904244392268
110,BERT,0.19480382062192347
71,PG,-2.258670721031591
127,BERT,0.5620388125151498
38,BERT,-0.5806260468097426
81,BERT,0.9319806398426115
51,PG,-0.5428190284351776
50,PG,0.07504924154053483
65,PG,1.1833057953790223
113,BERT,0.3400657446452759
131,BERT,0.7791828312178954
69,BERT,-0.3929827289572758
42,PG,0.5182306051402913
0,BERT,0.7459529037533387
55,PG,0.41594543730168665
42,BERT,-0.6089018440739168
57,PG,-1.2465578753326338
8,BERT,-0.8049135913277864
55,BERT,-0.6710159550055262
22,PG,0.5838959533985665
106,BERT,0.6338506448520176
84,PG,-0.8781358221403721
96,BERT,1.2124485553385551
124,BERT,-1.1304984641950417
103,BERT,1.3181322768671189
98,PG,0.3759047300059894
78,PG,-1.0665484835497836
120,PG,-0.30874179956504966
75,BERT,-0.3755445281158984
119,BERT,-0.2726319686504246
59,BERT,-0.16076310020297985
27,BERT,-0.14676729894680007
37,PG,-0.18434118138539554
60,BERT,0.6380089738680591
89,BERT,1.002312630273453
56,BERT,-0.2233393608086319
88,PG,-0.7676196790511955
134,PG,0.2959385792668751
79,BERT,0.2453078519884971
22,BERT,0.7002722490015788
58,PG,0.7266127466052206
74,BERT,0.6243261580840117
34,BERT,-0.6475140907469258
28,PG,-0.6588618606383113
28,BERT,-0.007845784403392952
14,BERT,0.926366539355886
100,BERT,-0.311630148073661
44,PG,-0.7176149227170824
48,PG,-0.3369455117128501
52,PG,-0.48883769354798406
131,PG,-0.3532374953694741
53,BERT,-1.7265360524640023
36,BERT,-0.24633561220815584
51,BERT,-0.956150730536003
114,BERT,-0.029604531958624596
67,PG,1.6606754386724072
77,BERT,0.26321105365707953
91,BERT,1.1214457996370657
43,PG,1.2601462088440492
87,PG,0.5968046504744916
81,PG,1.0786888005293618
86,PG,-1.3018732633185153
122,PG,0.4432618995348591
90,BERT,0.3487071150044685
13,PG,-0.5629661835317828
20,PG,0.6506822995786825
17,PG,-1.69506701117281
68,BERT,0.2649937011877815
129,BERT,0.2774104679116263
66,BERT,-0.11382412374186708
33,BERT,-0.9144163491325634
35,PG,-1.1096789651980008
104,BERT,0.3964554342317123
56,PG,-0.0949628741222533
128,PG,-0.11960025173663252
1,PG,-0.12127215460358842
126,BERT,-1.06905903068782
14,PG,0.2705750664780255
4,BERT,0.23778339357367498
85,BERT,-0.0023669667811115533
44,BERT,-0.8783510709781742
107,PG,-0.033574113467853994
76,PG,-1.0156849065362887
63,BERT,-0.18596631319824752
113,PG,-0.10365573406743496
101,BERT,-0.7468040092745726
