id,model,score
7827,BERT,-0.6674437614200914
5923,PG,0.7220023867246779
13597,BERT,0.749491313299774
1551,BERT,0.7685456715938814
6743,PG,0.40507881189110995
6793,BERT,-0.436165550910985
6153,PG,-0.9136670973638129
9057,PG,-0.8699712954381829
8504,BERT,-0.887449616208435
5923,BERT,-0.21064210247327309
7629,PG,0.34032681272270643
734,BERT,1.056287724182968
5197,PG,-0.03975105885121085
8733,BERT,-0.887449616208435
2127,PG,-0.9136670973638129
2930,BERT,-0.9136670973638129
7001,BERT,-0.9136670973638129
5356,BERT,1.5096793830726363
7173,PG,-0.40890869052901485
1278,PG,-0.9136670973638129
7997,PG,-0.0009022532302485805
9565,BERT,-0.3396583772948431
619,BERT,0.40571062101134076
9565,PG,-0.21906535829828377
1481,BERT,-0.03975105885121085
9621,BERT,-0.6464420584512728
5071,PG,0.6573693291896199
1481,PG,0.2655826966495442
4116,BERT,0.7905618032897644
11413,BERT,-0.8437538142828048
11519,BERT,-0.2582300684793614
7465,PG,1.2436124074383974
9231,BERT,-0.8612321350530568
7997,BERT,1.3348901648244302
11655,BERT,-0.6951880877356625
3559,BERT,-0.8087971727423007
3466,BERT,-0.6761337294415549
4928,BERT,1.422502522412838
11399,PG,0.13765887805773522
2891,PG,0.9731173180618303
11377,BERT,-0.9136670973638129
13808,BERT,0.028049328727286233
10449,PG,-0.9136670973638129
727,PG,-0.9136670973638129
8851,PG,0.047103687021393705
3466,PG,-0.7751059660758292
13079,BERT,-0.6956403646003441
8851,BERT,0.7671371714875046
6533,PG,-0.7179913507352991
2528,PG,0.6924093735445224
2739,PG,0.16204447150810788
604,PG,-0.202654454905399
926,PG,0.6425093367328134
1278,BERT,-0.9219778515185353
12303,PG,0.014931145930053069
9057,BERT,2.3336137613997328
414,BERT,-0.19213039144143193
4421,PG,-0.4732075497954155
10119,BERT,1.448139033902958
9621,PG,-0.2148246488033162
6793,PG,-0.5723509091275208
3748,PG,-0.8131850511008093
10828,PG,0.4284770042725359
9724,BERT,-0.17731873111883148
9928,PG,-0.5052082049517853
12303,BERT,0.3475028170741467
4421,BERT,-0.37801384942990524
17,PG,-0.0380363481245114
9092,BERT,0.9382410433264257
12687,BERT,-0.7043922506830832
2369,PG,-0.609198550317573
5124,BERT,-0.2148246488033162
2151,BERT,-0.28282014906439495
12323,BERT,-1.057968852040693
1248,BERT,0.2928376354242607
9534,PG,1.4666753216313146
5197,BERT,-0.13323004849002165
6109,PG,0.948817445053324
866,PG,-0.7808329922063512
7145,BERT,0.6403920979857424
5131,PG,-0.12807618969999504
10793,BERT,-0.5548021501087099
8722,PG,-0.8811805513618881
11692,BERT,-0.989973351779614
8960,PG,2.0038170523313767
4928,PG,-0.33337924347209635
4146,BERT,1.9600576219176802
